player_id,name,team,position,overall_rank,position_rank,tier,ppr_points,points_per_game,vorp,low_ppr,high_ppr,confidence,games,pass_attempts,completions,passing_yards,passing_touchdowns,interceptions,carries,rushing_yards,rushing_touchdowns,targets,receptions,receiving_yards,receiving_touchdowns,fumbles_lost,data_mode,model_version,projection_season
00-0038134,Kenneth Walker III,KC,RB,62,18,10,141.76681808648686,9.84271225830628,10.584673151014073,116.24879083091923,167.2848453420545,0.44000000000000006,14.40322691205868,,,,,,146.7434106815356,701.6383387810362,5.75,30.047780040578456,24.2017988731663,130.6280049477173,0.3338091136055416,1.082234920594023,production,2026.2.0,2026
00-0039067,Rashee Rice,KC,WR,63,26,10,148.51267902655295,15.397022910694101,9.233777998995407,121.78039680177342,175.24496125133246,0.62,9.645545108814673,,,,,,3.7454616318413083,23.0,0.0,89.69999999999999,60.949999999999996,641.1273234757016,3.6107219196336287,0.2571924194094982,production,2026.2.0,2026
00-0039919,Rome Odunze,CHI,WR,64,27,10,147.4287933728917,11.286556986101806,8.149892345334166,120.8916105657712,173.9659761800122,0.62,13.062335445117105,,,,,,0.7322593310375228,5.409644851993338,0.019730452793357316,80.27997024711473,45.64596799702927,624.0839818933223,6.527304422221026,0.22437327437772173,production,2026.2.0,2026
00-0034796,Lamar Jackson,BAL,QB,65,11,10,232.44437829094002,18.020613947101015,7.920366622507004,190.60439019857083,274.2843663833092,0.62,12.898804611944614,347.29999999999995,220.79999999999998,2931.35,19.730358682887182,6.064308631884751,77.05,401.34999999999997,2.3,,,,,2.7687195884195863,production,2026.2.0,2026
00-0037256,Rachaad White,WAS,RB,66,19,10,138.97131943071827,10.089534513576847,7.789174495245476,113.95648193318898,163.98615692824754,0.5,13.77380881582925,,,,,,142.0863331956654,568.4128768599384,4.6,25.965261099189995,25.965261099189995,176.25975082117534,1.8231325939028211,0.0,production,2026.2.0,2026
MEN516487,Fernando Mendoza,LVR,QB,67,12,10,232.2655172413793,17.009343434343435,7.741505572946295,167.2311724137931,297.2998620689655,0.5,13.655172413793103,398.8637931034483,276.58620689655174,3224.8275862068967,21.482758620689655,10.344827586206897,56.41379310344828,279.62068965517244,2.689655172413793,,,,,3.0344827586206895,production,2026.2.0,2026
00-0035261,Tony Pollard,TEN,RB,68,20,10,138.85132996057328,9.707931159343325,7.669185025100489,113.8580905676701,163.84456935347646,0.62,14.302875420262625,,,,,,163.83134901611282,699.9407394974054,4.881581737399123,28.152255639634298,21.974223997395004,133.81434663198667,0.9980013040699128,0.887950449287574,production,2026.2.0,2026
00-0040663,Harold Fannin Jr.,CLE,TE,69,10,10,140.17037996721328,10.085327645511578,7.064854006893796,114.93971157311489,165.40104836131167,0.62,13.898445830819922,,,,,,4.9630630524188515,14.95,0.2586070045687503,87.70072483331009,56.72469673078527,600.3976757593454,3.5343648804781513,0.4234578248939789,production,2026.2.0,2026
00-0036613,Jaylen Waddle,DEN,WR,70,28,10,146.29424067643785,10.882551904045334,7.015339648880314,119.96127735467904,172.62720399819665,0.5,13.44300876911567,,,,,,1.9037347634585866,13.14657448901295,0.0,90.11358311098188,56.46527799952241,669.4730268774975,3.662104812616888,0.20281316771847022,production,2026.2.0,2026
00-0036322,Justin Jefferson,MIN,WR,71,29,10,145.6566321793764,13.011569060095075,6.377731151818864,119.43843838708865,171.87482597166414,0.62,11.194394120082555,,,,,,1.007384975470144,8.049999999999999,0.08288500437818537,87.84640897284763,56.44700278438752,743.7329062902653,2.3,0.13298563015337925,production,2026.2.0,2026
COO816508,Omar Cooper Jr.,NYJ,WR,72,30,10,144.9810810810811,10.925254582484726,5.702180053523563,104.38637837837838,185.5757837837838,0.5,13.27027027027027,,,,,,3.1621621621621623,16.81081081081081,0.10810810810810811,69.50921975949164,50.270270270270274,683.2702702702703,4.054054054054054,0.13513513513513514,production,2026.2.0,2026
LEM694125,Makai Lemon,PHI,WR,73,31,10,144.9810810810811,10.925254582484726,5.702180053523563,104.38637837837838,185.5757837837838,0.5,13.27027027027027,,,,,,3.1621621621621623,16.81081081081081,0.10810810810810811,73.22785934914508,50.270270270270274,683.2702702702703,4.054054054054054,0.13513513513513514,production,2026.2.0,2026
CON046719,KC Concepcion,CLE,WR,74,32,10,144.9810810810811,10.925254582484726,5.702180053523563,92.7878918918919,197.17427027027028,0.34,13.27027027027027,,,,,,3.1621621621621623,16.81081081081081,0.10810810810810811,87.3817510788099,50.270270270270274,683.2702702702703,4.054054054054054,0.13513513513513514,production,2026.2.0,2026
00-0039849,Marvin Harrison Jr.,ARI,WR,75,33,10,144.85709155174288,13.431764923488682,5.578190524185345,118.78281507242917,170.9313680310566,0.62,10.784665483418735,,,,,,0.26213044158095306,4.785740281041713,0.028845717658989422,83.94999999999999,47.15,699.1999999999999,4.6,0.23227839115761367,production,2026.2.0,2026
00-0040128,Tyler Warren,IND,TE,76,11,10,138.5204595073022,11.455366344020131,5.4149335469827236,113.58677679598782,163.4541422186166,0.62,12.092189402533766,,,,,,6.8999999999999995,9.2,0.5190164450045525,75.00276547256864,55.66038565144231,520.5474330655967,4.5132381028364845,0.1540983688730003,production,2026.2.0,2026
00-0035640,DK Metcalf,PIT,WR,77,34,10,142.1425412616601,10.080966353248247,2.8636402341025757,116.5568838345613,167.72819868875894,0.62,14.100090832647163,,,,,,0.5083191040933239,7.3908508903211665,0.04792810748643373,85.81464287969669,55.582383469943494,614.9965449716523,4.117651406657358,0.33602943967173327,production,2026.2.0,2026
00-0040735,Luther Burden III,CHI,WR,78,35,10,142.04889082159977,9.05397570959658,2.769989794042232,116.48009047371183,167.61769116948773,0.62,15.689117728804806,,,,,,6.8999999999999995,42.55,0.11616873693776099,69.0,54.05,710.8512534410207,2.3,0.9191234720644308,production,2026.2.0,2026
00-0040236,Kyle Monangai,CHI,RB,79,21,10,133.6732291293372,11.523508769378687,2.4910841938643955,109.6120478860565,157.73441037261787,0.62,11.600045767704522,,,,,,126.99998775988917,700.1125082992819,3.918158654316243,25.480817006341702,20.7,155.75553894584445,1.0329094715203497,1.1599921750974953,production,2026.2.0,2026
00-0036223,Jonathan Taylor,IND,RB,80,22,10,133.32140922353904,11.017062210942145,2.1392642880662436,109.32355556330202,157.31926288377605,0.62,12.101357573448594,,,,,,191.2114551490667,723.2077592154905,3.0581511990049988,26.99866466959524,23.04667624416101,190.76089342239464,0.47149342025992164,1.15,production,2026.2.0,2026
00-0040715,Cam Skattebo,NYG,RB,81,23,10,133.11611701346362,9.161873858916458,1.9339720779908305,109.15521595104018,157.07701807588705,0.62,14.529354918362387,,,,,,116.14999999999999,471.49999999999994,3.884174448547683,36.8,27.599999999999998,238.04999999999998,1.975176650494523,0.29749479039480387,production,2026.2.0,2026
00-0039361,Bucky Irving,TB,RB,82,24,10,132.84011435874697,11.305249737619548,1.6579694232741815,108.92889377417252,156.7513349433214,0.62,11.750303393715035,,,,,,139.230134158703,676.1999999999999,1.15,37.154606524231895,27.632752621019684,219.8413620386877,1.6975645586046393,0.7410809088846557,production,2026.2.0,2026
00-0038563,Tre Tucker,LV,WR,83,36,10,139.92871328461985,9.831410403138333,0.6498122570623082,114.74154489338828,165.1158816758514,0.62,14.232821899078948,,,,,,11.493081518558984,58.65,0.16760736500449316,70.50066500154675,48.93958171105406,573.2367513734189,4.588425751659419,0.3678711318797875,production,2026.2.0,2026
00-0040126,Colston Loveland,CHI,TE,84,12,10,132.99102093826428,9.327050719894011,-0.11450502205519797,109.05263716937672,156.92940470715186,0.62,14.258635975314556,,,,,,0.40083226130405253,-4.936769574424139,0.2027211994498639,76.13249643960377,50.79283544364898,615.1642584074827,3.552320829430472,0.6774077809862845,production,2026.2.0,2026
00-0038994,Jordan Addison,MIN,WR,85,37,10,135.859098976453,10.85828312978715,-3.41980205110454,111.40446116069147,160.31373679221454,0.62,12.51202398690042,,,,,,2.3,15.960715213265384,0.019475101747552227,82.75466357690554,43.64264944162009,701.5,3.4499999999999997,0.17323629848947242,production,2026.2.0,2026
00-0038559,Michael Wilson,ARI,WR,86,38,10,135.80558531618792,9.708589268138038,-3.4733157113696222,111.3605799592741,160.25059067310173,0.62,13.988189382146288,,,,,,0.1372233764736705,-2.695151416183459,0.07901427610288758,79.87610728364291,42.77642223904924,647.9259086356716,4.758792783102954,0.2603775000225827,production,2026.2.0,2026
00-0036973,Travis Etienne,NO,RB,87,25,10,127.59020343420772,10.562728255511466,-3.591941501265069,104.62396681605034,150.5564400523651,0.5,12.079284854046412,,,,,,119.31037689393945,600.3669849720495,3.5117186836074694,31.695685417132047,24.760885269633278,174.8114603264114,0.999988442255693,0.8793845602253151,production,2026.2.0,2026
00-0036252,Michael Pittman,PIT,WR,88,39,10,134.56811345247928,10.401713256582063,-4.710787575078257,110.34585303103302,158.79037387392555,0.5,12.937110467578638,,,,,,0.2295046644978993,0.6519910813775075,0.060941065601382224,79.5897881481115,50.563186454447404,621.2684394522668,3.597987666109648,0.07034422279934224,production,2026.2.0,2026
00-0038041,Jake Ferguson,DAL,TE,89,13,10,127.80509743539196,7.832812737401425,-5.300428524927526,104.80017989702141,150.8100149737625,0.62,16.316628741183457,,,,,,0.9673168127163876,0.29899167576642516,0.1903820311201444,78.37824830634149,63.59522986722176,478.9365550431606,2.766080177173695,0.7262301767427581,production,2026.2.0,2026
00-0039165,Zach Charbonnet,SEA,RB,90,26,10,125.17050623436761,8.633367865261896,-6.011638701105184,102.63981511218145,147.70119735655376,0.62,14.498456244175173,,,,,,147.85366566667219,698.4056045703954,4.383519654078042,15.440687859757691,13.673658822558952,110.0541879578843,0.9499279732104322,0.6749088023750842,production,2026.2.0,2026
00-0038935,Brenton Strange,JAX,TE,91,14,10,126.7796153211201,11.902004392359101,-6.325910639199378,103.95928456331849,149.5999460789217,0.58,10.651955010410735,,,,,,0.0,-0.3348164287792442,0.012333548676165151,69.0,48.75404286683292,580.336467896592,3.4499999999999997,0.3742969922755377,production,2026.2.0,2026
00-0034960,Jakobi Meyers,JAX,WR,92,40,10,132.49247998991743,9.356379444513355,-6.78642103764011,108.6438335917323,156.34112638810257,0.62,14.160656990841893,,,,,,1.6038135296062108,6.393391043398999,0.022005203366899102,80.28269000073479,59.786858683071664,515.2358033113719,3.4499999999999997,0.1446646744163548,production,2026.2.0,2026
00-0040130,Jayden Higgins,HOU,WR,93,41,10,132.3876198753536,9.335613862369492,-6.891281152203931,108.55784829778996,156.21739145291724,0.62,14.18092284311254,,,,,,0.8100411012488116,3.873320039276158,0.0,78.19999999999999,47.15,603.75,4.216358122524817,0.4114304318614414,production,2026.2.0,2026
00-0038933,Dalton Kincaid,BUF,TE,94,15,10,126.05929132706316,9.148278651983448,-7.046234633256319,103.3686188881918,148.74996376593452,0.62,13.77956401663958,,,,,,0.4955825121883622,0.5176380498294887,0.007078047702977131,56.349999999999994,44.849999999999994,629.3646785919116,3.2068047614497432,0.5311185960136261,production,2026.2.0,2026
00-0038606,Parker Washington,JAX,WR,95,42,10,131.01676287864325,9.708882931893692,-8.262138148914289,107.43374556048747,154.59978019679903,0.62,13.494524941510317,,,,,,4.028015051525473,20.20975766581358,0.4381271838568126,57.557762531226636,48.28590149424326,608.9932287191899,2.970976508653578,0.32202970458136,production,2026.2.0,2026
00-0040784,Quinshon Judkins,CLE,RB,96,27,10,122.82308385201041,9.767924778161708,-8.359061083462379,100.71492875864854,144.9312389453723,0.62,12.574122614724446,,,,,,150.88917722797902,520.4630196643282,3.619744315031665,30.980180120596373,29.30039665287367,196.64999999999998,0.24429247261430334,0.6864177465859388,production,2026.2.0,2026
BLA097235,Kaelon Black,SFO,RB,97,28,10,121.51578947368421,10.763636363636364,-9.666355461788584,87.49136842105263,155.5402105263158,0.5,11.289473684210526,,,,,,105.24697368421053,472.44736842105266,3.526315789473684,32.76315789473684,25.13157894736842,219.28947368421052,1.263157894736842,0.7631578947368421,production,2026.2.0,2026
00-0038124,Christian Watson,GB,WR,98,43,10,129.11336683062922,10.097140841218957,-10.16553419692832,105.87296080111597,152.35377286014247,0.62,12.787121509047136,,,,,,0.804132387401695,3.4499999999999997,0.09761324246619234,63.24999999999999,40.25,630.3456942885381,4.168955514412537,0.05780756974848338,production,2026.2.0,2026
00-0038129,Cade Otton,TB,TE,99,16,10,122.65691335656884,7.481083205286808,-10.448612603750647,100.57866895238645,144.7351577607512,0.62,16.39560876289792,,,,,,0.0,0.12853456248215586,0.0,78.13983253480406,58.317986712865064,584.8428973590239,1.15,0.5291082742234198,production,2026.2.0,2026
00-0039847,Theo Johnson,NYG,TE,100,17,10,122.0930498722079,13.449429375510215,-11.012476088111583,100.11630089521049,144.0697988492053,0.62,9.077935313339358,,,,,,0.0,-0.9378976206143774,0.0,66.28752790773409,50.58198175418185,537.884520047669,3.066221387761151,0.2904612256231553,production,2026.2.0,2026
00-0034827,DJ Moore,BUF,WR,101,44,10,126.14461670791509,10.148690392777315,-13.134284319642447,103.43858570049038,148.8506477153398,0.5,12.429644794139202,,,,,,5.327493708069461,27.671884947839242,0.09597263442847075,68.15845952622819,44.00030787974653,637.8396260420601,2.6250207272032733,0.36640122030591776,production,2026.2.0,2026
00-0036919,Kenny Gainwell,TB,RB,102,29,10,117.72799285495819,7.531064087963265,-13.454152080514604,96.53695414106572,138.91903156885064,0.5,15.63231855152053,,,,,,99.85290684194885,271.8513634734181,1.3693635643860942,44.0292719863474,44.0292719863474,297.6245703923543,1.653228150943531,0.6922114049721025,production,2026.2.0,2026
00-0037525,Jordan Mason,MIN,RB,103,30,10,116.59058821565833,8.037396381908188,-14.591556719814463,95.60428233683983,137.5768940944768,0.62,14.506014469822395,,,,,,144.8183894756183,596.2947030758432,5.9296901564630495,18.4,14.112569683487116,58.65,0.35417571719760316,0.35982350868851803,production,2026.2.0,2026
00-0034855,Baker Mayfield,TB,QB,104,13,10,208.86213947297972,16.580902474572408,-15.661872195453299,171.2669543678434,246.45732457811604,0.62,12.596548335850816,463.97785706976816,281.99920922913236,2999.3331552806553,22.18993232517918,11.272172780622402,46.04003751752469,205.60669862702662,1.15,,,,,2.3936201702105397,production,2026.2.0,2026
00-0040170,Elic Ayomanor,TEN,WR,105,45,10,122.7389409425838,9.18533871155827,-16.539960084973742,100.64593157291873,144.83195031224886,0.62,13.362483931935639,,,,,,0.03500984978559147,3.6752801063548124,0.0,78.86956643083846,36.98229507807317,587.5238669630016,4.573520958840114,0.40219729773286067,production,2026.2.0,2026
00-0040242,Jacory Croskey-Merritt,WAS,RB,106,31,10,113.64836094394457,8.589596453488442,-17.533783991528225,93.19165597403455,134.1050659138546,0.62,13.230931343438053,,,,,,190.3484128434936,682.7133535302845,3.8425644616940726,14.95,10.35,78.19999999999999,0.8468079533743069,0.46460444974707626,production,2026.2.0,2026
00-0040189,Oronde Gadsden II,LAC,TE,107,18,10,113.37394215527696,8.229334130213534,-19.73158380504252,92.96663256732712,133.78125174322682,0.62,13.776806283637331,,,,,,0.5635287611725738,0.9186587510691474,0.06002262175217974,56.220606564294464,44.76053637745866,479.306696034814,3.4499999999999997,0.23463271564155141,production,2026.2.0,2026
00-0040676,Cam Ward,TEN,QB,108,14,10,203.99164365127714,14.15454064114549,-20.532368017155875,167.27314779404728,240.710139508507,0.62,14.411745942379705,460.32194362917244,262.5130572555537,3291.2558183999085,17.25,8.049999999999999,36.50612654107348,182.85,1.5081711507154627,,,,,3.9463079945060033,production,2026.2.0,2026
00-0037228,Jaylen Warren,PIT,RB,109,32,10,109.58572426080632,8.50027630016005,-21.596420674666476,89.86029389386118,129.31115462775145,0.62,12.892019081631847,,,,,,130.72386939840254,539.4076778597675,3.3889302761415725,26.915422280800367,16.250605058756587,209.56063469247783,0.0,0.9476468550121253,production,2026.2.0,2026
00-0036139,Rico Dowdle,PIT,RB,110,33,10,109.50041882541102,9.007788419196965,-21.681726110061774,89.79034343683703,129.210494213985,0.5,12.1561934771968,,,,,,130.70829207822123,522.2202019813857,3.5439199233471905,23.06586874919495,17.44142572487053,173.64248856195658,0.3862304286887584,0.5540890330047249,production,2026.2.0,2026
00-0035229,T.J. Hockenson,MIN,TE,111,19,10,110.68682564284288,6.960213147842916,-22.418700317476606,90.76319702713117,130.6104542585546,0.62,15.902792528292979,,,,,,0.7158537337757696,2.0141283318291805,0.007598146854470012,75.89999999999999,45.47659886638239,503.7,2.6912819144419333,0.7772332122504155,production,2026.2.0,2026
BER218265,Germie Bernard,PIT,WR,112,46,10,116.09677419354838,9.597333333333333,-23.182126834009154,83.58967741935483,148.60387096774193,0.5,12.096774193548388,,,,,,3.2096774193548385,19.29032258064516,0.0967741935483871,61.932507812500006,40.87096774193548,543.2903225806451,3.1451612903225805,0.24193548387096775,production,2026.2.0,2026
BOS677861,Denzel Boston,CLE,WR,113,47,10,116.09677419354838,9.597333333333333,-23.182126834009154,83.58967741935483,148.60387096774193,0.5,12.096774193548388,,,,,,3.2096774193548385,19.29032258064516,0.0967741935483871,69.05476008064515,40.87096774193548,543.2903225806451,3.1451612903225805,0.24193548387096775,production,2026.2.0,2026
rookie-2026-33,De'Zhaun Stribling,SFO,WR,114,48,10,116.09677419354838,9.597333333333333,-23.182126834009154,83.58967741935483,148.60387096774193,0.5,12.096774193548388,,,,,,3.2096774193548385,19.29032258064516,0.0967741935483871,58.14403225806451,40.87096774193548,543.2903225806451,3.1451612903225805,0.24193548387096775,production,2026.2.0,2026
00-0037816,Romeo Doubs,NE,WR,115,49,10,115.34577948787486,9.641836337491693,-23.933121539682674,94.5835391800574,136.10801979569234,0.5,11.963050963576288,,,,,,0.08197935476104658,2.0100088923558133,0.01023891381181302,67.27742989218447,37.12237925623908,515.8528988117276,4.455860454367308,0.17974337392363346,production,2026.2.0,2026
00-0039065,Sam LaPorta,DET,TE,116,20,10,108.70747342934598,8.2288398354996,-24.3980525309735,89.14012821206371,128.27481864662826,0.62,13.210546760234275,,,,,,0.30813608177408386,0.2067168832200116,0.0,56.349999999999994,46.0,503.3367155123211,2.1443737349355607,0.2565561099107469,production,2026.2.0,2026
SAD482340,Kenyon Sadiq,NYJ,TE,117,21,10,108.21111111111111,9.275238095238095,-24.894414849208374,77.91199999999999,138.5102222222222,0.5,11.666666666666666,,,,,,0.7777777777777778,4.222222222222222,0.1,50.67431712962963,41.22222222222222,475.22222222222223,3.111111111111111,0.1111111111111111,production,2026.2.0,2026
00-0039738,Blake Corum,LA,RB,118,34,10,106.05981306785199,6.664425582016518,-25.1223318676208,86.96904671563864,125.15057942006534,0.62,15.914321761510385,,,,,,120.11176252626778,563.9188307863725,5.243681692595157,16.099999999999998,9.2,41.4,1.024666784852347,0.6410804377351405,production,2026.2.0,2026
00-0036158,J.K. Dobbins,DEN,RB,119,35,10,104.53437061407092,11.188630539416904,-26.64777432140187,85.71818390353816,123.35055732460368,0.58,9.342910219959657,,,,,,147.48176458396992,606.9149448639432,4.6,16.099999999999998,10.650119337748682,42.55,0.3952423385269772,0.5168486206169672,production,2026.2.0,2026
00-0039901,Keon Coleman,BUF,WR,120,50,10,112.57916681423333,9.580323396662456,-26.699734213324206,92.31491678767134,132.84341684079533,0.62,11.751082103705714,,,,,,1.1178456651304545,3.4468067096667103,0.0,67.85,43.699999999999996,464.59999999999997,3.75236207567189,0.21984315538233493,production,2026.2.0,2026
00-0033077,Dak Prescott,DAL,QB,121,15,10,197.12005413881766,16.671758493376437,-27.403957529615354,161.6384443938305,232.60166388380483,0.62,11.823591027733036,387.545306336594,250.18353774458896,3119.9525925384255,19.028178265109982,11.295761232226868,35.97544573825733,89.97174902701671,2.3,,,,,1.9982075307036085,production,2026.2.0,2026
00-0037261,Khalil Shakir,BUF,WR,122,51,10,111.27971011095364,8.928192458911337,-27.999190916603894,91.24936229098199,131.3100579309253,0.62,12.463856555856838,,,,,,0.0,-1.6155590790872738,0.0,53.37396776778233,48.75962118176932,479.9178586285485,2.5037431219432444,0.16629987871063548,production,2026.2.0,2026
00-0036894,Pat Freiermuth,PIT,TE,123,22,10,104.01493684824952,8.098922911360045,-29.090589112069964,85.29224821556461,122.73762548093443,0.62,12.843058019770973,,,,,,0.23455215821713407,0.5116354623395467,0.0,62.099999999999994,39.073042689805206,412.6873038106261,4.081965133754002,0.4348952856881266,production,2026.2.0,2026
00-0036555,Chuba Hubbard,CAR,RB,124,36,10,101.92507183534227,7.03991574600156,-29.257073100130526,83.57855890498067,120.27158476570386,0.62,14.478166431641224,,,,,,133.4153328076149,533.6993467218365,1.15,26.244427937627364,20.963378198539214,151.48769722236213,1.1042795492866788,0.5413440266684378,production,2026.2.0,2026
00-0039916,Ricky Pearsall,SF,WR,125,52,10,105.96252425122455,10.768145783922737,-33.31637677633299,86.88926988600414,125.03577861644496,0.62,9.840368655616713,,,,,,1.9825666853709327,10.88865869362813,0.04974724369915824,58.82572902981387,35.02828335714837,537.3231256092074,2.6752907718866163,0.1185828148610038,production,2026.2.0,2026
00-0039384,Tyrone Tracy Jr.,NYG,RB,126,37,10,96.21717805293353,7.821011163892457,-34.96496688253926,78.89808600340551,113.53627010246156,0.62,12.302396203849296,,,,,,141.12876453634988,518.476084910194,1.5184230713926825,24.250300218074944,19.42188114571416,156.05878395272242,0.10036684788318416,0.18546474736373225,production,2026.2.0,2026
00-0034753,Mark Andrews,BAL,TE,127,23,10,97.29688159719184,6.836883059452649,-35.80864436312764,79.78344290969731,114.81032028468637,0.62,14.231175339860396,,,,,,4.523153729722626,21.949576818051877,0.2483651430016711,61.19469330794178,37.99317394574394,399.5020598640108,2.814917788966806,0.6105768042846199,production,2026.2.0,2026
00-0039890,Adonai Mitchell,NYJ,WR,128,53,10,103.46806980427445,8.514315068495069,-35.81083122328309,84.84381723950506,122.09232236904384,0.62,12.152248181081552,,,,,,0.9242048215274026,6.562870839107879,0.0,67.36338484085736,37.949999999999996,520.9499999999999,2.3,0.5166086398181599,production,2026.2.0,2026
00-0036875,Rhamondre Stevenson,NE,RB,129,38,10,95.10810411945975,8.885144667767792,-36.07404081601304,77.988645377957,112.22756286096251,0.62,10.704170576364255,,,,,,66.01315287962167,302.3388250506853,4.340692762983479,25.299962008192963,16.325575076660314,148.91579378094474,1.4100453013808552,0.42368061327478435,production,2026.2.0,2026
00-0037740,Garrett Wilson,NYJ,WR,130,54,10,102.49698876531701,7.758943919500113,-36.781912262240525,84.04753078755996,120.94644674307406,0.62,13.210172650908993,,,,,,0.7337454326306831,7.4199203609353725,0.0,67.85,41.4,454.24999999999994,2.4883327882039157,0.0,production,2026.2.0,2026
00-0037545,Rashid Shaheed,SEA,WR,131,55,10,101.9274046913315,8.03338626635009,-37.351496336226035,83.58047184689184,120.27433753577117,0.62,12.68797507201673,,,,,,1.1219020074650794,13.584538215921425,0.0,57.63188694885325,37.213245297221704,499.75724949938655,2.3,0.2100096887104941,production,2026.2.0,2026
00-0037834,Brock Purdy,SF,QB,132,16,10,187.17231425072222,15.495760085165438,-37.351697417710795,153.48129768559224,220.8633308158522,0.62,12.078937284909824,325.1885903774934,226.54999999999998,2492.0499999999997,19.149470812098283,9.339175227613277,34.935226278961764,169.04999999999998,2.877630242925947,,,,,2.3,production,2026.2.0,2026
00-0039342,Xavier Legette,CAR,WR,133,56,10,101.76854521527522,8.093880161204495,-37.51035581228231,83.45020707652569,120.08688335402476,0.62,12.573517668703717,,,,,,0.3558286113783658,0.35341660483061543,0.0,59.8431318866751,40.25,417.45,3.3553165508863443,0.19684787526294573,production,2026.2.0,2026
00-0039032,Tyjae Spears,TEN,RB,134,39,10,92.43895933789474,7.134724777600335,-38.74318559757805,75.79994665707369,109.0779720187158,0.62,12.956205350500612,,,,,,82.8,276.92530240989294,1.0073078978335455,40.5146618977147,31.332095084667504,255.8385231807414,0.38411090717574814,0.25901556794598246,production,2026.2.0,2026
00-0031381,Davante Adams,LA,WR,135,57,10,100.15345068637986,9.161074093772966,-39.12545034117768,82.12582956283148,118.18107180992823,0.62,10.932500890311204,,,,,,0.2110164645563768,4.034161629236156,0.020790574871414027,54.58342161373955,39.408529599348796,356.0328225152315,4.166041759992136,0.1913856682984947,production,2026.2.0,2026
00-0036407,Jerry Jeudy,CLE,WR,136,58,10,100.02613202975279,8.954075766956867,-39.25276899780475,82.02142826439729,118.03083579510829,0.62,11.171016934978168,,,,,,0.635200402588007,-1.2505842230373285,0.0,85.64731204650725,31.747802056998097,555.0205660931581,2.3,0.44933410712869476,production,2026.2.0,2026
00-0034844,Saquon Barkley,PHI,RB,137,40,10,90.97292099565647,8.50270580242727,-40.209223939816326,74.59779521643831,107.34804677487462,0.62,10.69929068575869,,,,,,111.51920856723957,433.73271460555947,4.0264587934463725,22.21482769787681,10.666258737648617,71.32110023042628,1.1029107082027914,0.4874681177428564,production,2026.2.0,2026
00-0036290,Cole Kmet,CHI,TE,138,24,10,92.54410350759217,6.882445478765745,-40.561422452727314,75.88616487622558,109.20204213895876,0.62,13.446398346796414,,,,,,7.806134721116053,39.14545055227031,0.5990609722623124,46.85617690935498,34.5,399.04999999999995,1.8431804325879815,0.21444498836830483,production,2026.2.0,2026
00-0033293,Aaron Jones,MIN,RB,139,41,10,90.56278879149426,7.716382673652837,-40.619356143978536,74.2614868090253,106.86409077396321,0.52,11.736430478067904,,,,,,97.2311610713944,544.4555562720523,2.3,21.814397338676134,14.364649021523737,80.72018123826102,0.24449462415243794,0.7932008629877145,production,2026.2.0,2026
