season,position,target,model,is_baseline,mae,rmse,r2,bias,n,spearman
2025,QB,completions,elastic_net,false,61.205990460270996,83.51089006418542,0.5736928158306762,7.333823201681847,112,0.7582636967477957
2018,QB,passing_yards,previous_season_total,true,721.6730769230769,1119.0604747527482,0.5443204956945679,312.53846153846155,104,0.6095090713469623
2018,QB,passing_yards,previous_season_per_game,true,721.6730769230769,1119.0604747527482,0.5443204956945679,312.53846153846155,104,0.6095090713469623
2018,QB,passing_yards,two_year_weighted_average,true,721.6730769230769,1119.0604747527482,0.5443204956945679,312.53846153846155,104,0.6095090713469623
2018,QB,passing_yards,three_year_weighted_average,true,721.6730769230769,1119.0604747527482,0.5443204956945679,312.53846153846155,104,0.6095090713469623
2018,QB,passing_yards,position_age_group_average,true,1465.861875465636,1634.4915453809624,0.027884789043442382,222.35102886167508,104,0.12563638593548299
2018,QB,passing_yards,ridge_baseline,true,654.4553837391381,964.9167963986016,0.6612088053318284,40.118731589528224,104,0.6536872527469866
2018,QB,passing_yards,historical_median_comparable_opportunity,true,641.6634615384615,1247.1933375198275,0.43399541906851624,-95.11538461538461,104,0.6167323849599297
2018,QB,passing_yards,ridge,false,636.5146513245688,936.6846541269788,0.6807439087932958,1.8239800115953988,104,0.7045152859841357
2018,QB,passing_yards,elastic_net,false,636.9082380506424,934.763227548438,0.6820523490949695,12.116173953468905,104,0.7130650113369806
2019,QB,passing_yards,previous_season_total,true,818.9019607843137,1308.3514323713775,0.35079839454819695,362.88235294117646,102,0.6250322703395097
2019,QB,passing_yards,previous_season_per_game,true,818.9019607843137,1308.3514323713775,0.35079839454819695,362.88235294117646,102,0.6250322703395097
2019,QB,passing_yards,two_year_weighted_average,true,818.9019607843137,1308.3514323713775,0.35079839454819695,362.88235294117646,102,0.6250322703395097
2019,QB,passing_yards,three_year_weighted_average,true,818.9019607843137,1308.3514323713775,0.35079839454819695,362.88235294117646,102,0.6250322703395097
2019,QB,passing_yards,position_age_group_average,true,1408.1221835848914,1585.4994199728217,0.04662681695013049,213.46114263997728,102,0.2154376648164648
2019,QB,passing_yards,ridge_baseline,true,793.6577879111398,1182.0945530777115,0.4700496429569777,67.74661974690478,102,0.6579166049335663
2019,QB,passing_yards,historical_median_comparable_opportunity,true,640.5882352941177,1233.233451175421,0.4232051826897223,-107.58823529411765,102,0.6680969330560714
2019,QB,passing_yards,ridge,false,766.6515204344314,1120.6207949329603,0.523735609514676,112.04432728395734,102,0.713069408162286
2019,QB,passing_yards,elastic_net,false,763.8303712897888,1116.3212650792445,0.5273832032484025,117.28735624912709,102,0.7113224594409905
2020,QB,passing_yards,previous_season_total,true,737.5045045045046,1207.7808814754676,0.40326674725365996,305.5405405405405,111,0.61892515376989
2020,QB,passing_yards,previous_season_per_game,true,737.5045045045046,1207.7808814754676,0.40326674725365996,305.5405405405405,111,0.61892515376989
2020,QB,passing_yards,two_year_weighted_average,true,737.5045045045046,1207.7808814754676,0.40326674725365996,305.5405405405405,111,0.61892515376989
2020,QB,passing_yards,three_year_weighted_average,true,737.5045045045046,1207.7808814754676,0.40326674725365996,305.5405405405405,111,0.61892515376989
2020,QB,passing_yards,position_age_group_average,true,1330.496518540732,1537.3179158417533,0.03321185800339155,193.13830103095097,111,0.1002866701613381
2020,QB,passing_yards,ridge_baseline,true,644.8469294481328,974.7972060428989,0.6112839351174743,3.6885555905349983,111,0.6957705551804023
2020,QB,passing_yards,historical_median_comparable_opportunity,true,608.1891891891892,1152.1557897975274,0.4569668388776864,-31.25225225225225,111,0.6398410772442085
2020,QB,passing_yards,ridge,false,663.2121906349541,928.286737913048,0.6474926068832696,87.2972422567507,111,0.7445316270326435
2020,QB,passing_yards,elastic_net,false,661.7649435805846,927.0387943025197,0.6484397574447643,90.21171593908659,111,0.7398881489923779
2021,QB,passing_yards,previous_season_total,true,722.0185185185185,1212.0910841584046,0.44202773227622705,253.42592592592592,108,0.570926327216161
2021,QB,passing_yards,previous_season_per_game,true,722.0185185185185,1212.0910841584046,0.44202773227622705,253.42592592592592,108,0.570926327216161
2021,QB,passing_yards,two_year_weighted_average,true,722.0185185185185,1212.0910841584046,0.44202773227622705,253.42592592592592,108,0.570926327216161
2021,QB,passing_yards,three_year_weighted_average,true,722.0185185185185,1212.0910841584046,0.44202773227622705,253.42592592592592,108,0.570926327216161
2021,QB,passing_yards,position_age_group_average,true,1372.3045252376014,1597.9438734791925,0.030238043525551928,145.0190798537768,108,0.06009280291309418
2021,QB,passing_yards,ridge_baseline,true,705.3732335706262,1069.1437037168876,0.5658755298552328,118.9414774351487,108,0.5939738836633587
2021,QB,passing_yards,historical_median_comparable_opportunity,true,652.2268518518518,1273.221372877416,0.38432723653667356,-182.45833333333334,108,0.5785585880682892
2021,QB,passing_yards,ridge,false,686.6938703085398,1024.8278565128758,0.6011184540761738,81.98587928100972,108,0.6740095927855067
2021,QB,passing_yards,elastic_net,false,688.4162107019453,1029.8694654185256,0.597184229846757,81.88700501166241,108,0.6714610978103436
2022,QB,passing_yards,previous_season_total,true,664.4867256637168,1075.9029671351714,0.4758427589212829,282.8407079646018,113,0.6232568833684802
2022,QB,passing_yards,previous_season_per_game,true,664.4867256637168,1075.9029671351714,0.4758427589212829,282.8407079646018,113,0.6232568833684802
2022,QB,passing_yards,two_year_weighted_average,true,664.4867256637168,1075.9029671351714,0.4758427589212829,282.8407079646018,113,0.6232568833684802
2022,QB,passing_yards,three_year_weighted_average,true,664.4867256637168,1075.9029671351714,0.4758427589212829,282.8407079646018,113,0.6232568833684802
2022,QB,passing_yards,position_age_group_average,true,1259.4555998079434,1490.952801085236,-0.006568116755319764,154.67114117046782,113,-0.01922888719106382
2022,QB,passing_yards,ridge_baseline,true,648.1674206858471,983.1608709426712,0.5623120898589529,87.228679345464,113,0.6316649134877539
2022,QB,passing_yards,historical_median_comparable_opportunity,true,697.6592920353983,1216.4172212669016,0.3299912115295244,-113.89823008849558,113,0.625680509274528
2022,QB,passing_yards,ridge,false,617.3504601759838,888.0521543787205,0.642897966085922,83.01706415661884,113,0.7241882412239741
2022,QB,passing_yards,elastic_net,false,612.8573388357256,884.0067425022569,0.6461440240951872,78.7417758479922,113,0.7209176888914431
2023,QB,passing_yards,previous_season_total,true,899.9107142857143,1409.03146193202,0.07637647861005947,295.0357142857143,112,0.5211440325505149
2023,QB,passing_yards,previous_season_per_game,true,899.9107142857143,1409.03146193202,0.07637647861005947,295.0357142857143,112,0.5211440325505149
2023,QB,passing_yards,two_year_weighted_average,true,899.9107142857143,1409.03146193202,0.07637647861005947,295.0357142857143,112,0.5211440325505149
2023,QB,passing_yards,three_year_weighted_average,true,899.9107142857143,1409.03146193202,0.07637647861005947,295.0357142857143,112,0.5211440325505149
2023,QB,passing_yards,position_age_group_average,true,1230.963442311553,1450.4597216600257,0.021265381648284398,146.0510469013147,112,-0.08504075327254267
2023,QB,passing_yards,ridge_baseline,true,811.1092349766986,1143.5360265361494,0.39165028890578024,43.86389648628221,112,0.5808430117940557
